,lot_area,street,land_cont,neighborhood,cond_1,cond_2,bldg_type,style,overall_cond,yr_built,yr_remodeled,roof_style,exter_cond,foundation,bsmt_cond,bsmt_fin_1,bsmt_fin_2,bsmt_sf,heat,cent_air,gr_liv_area,full_bath,half_bath,bedrooms_gr,kitchen,kitch_qual,fireplaces,garage_type,garage_car_size,paved_drive,year_sold,has_pool
630,12552,Pave,Lvl,Somerst,Norm,Norm,1Fam,2Story,5,2004,2005,Gable,TA,PConc,TA,GLQ,Unf,991.0,GasA,Y,1947,2,1,3,1,Gd,1,Attchd,2,Y,2010,0
631,14565,Pave,Lvl,SawyerW,Norm,Norm,1Fam,2Story,5,1994,1995,Gable,TA,PConc,TA,GLQ,Unf,832.0,GasA,Y,1657,2,1,3,1,Gd,0,Attchd,2,Y,2008,0
632,18559,Pave,Lvl,,Norm,Norm,1Fam,1Story,5,1978,1978,Hip,Gd,CBlock,TA,GLQ,Rec,2048.0,GasA,Y,2064,2,0,3,1,Gd,2,Attchd,2,Y,2008,0
633,10880,Pave,Lvl,Edwards,Norm,Norm,2fmCon,1Story,5,1950,1950,Gable,TA,CBlock,TA,ALQ,Unf,1164.0,GasW,N,1164,1,0,3,1,TA,0,Detchd,1,Y,2008,0
634,2280,Pave,Lvl,NPkVill,Norm,Norm,Twnhs,1Story,6,1975,1975,Gable,TA,CBlock,TA,Unf,Unf,836.0,GasA,Y,836,1,0,2,1,TA,0,Attchd,1,Y,2010,0
635,31250,Pave,Lvl,Mitchel,Artery,Norm,1Fam,1Story,3,1951,1951,Gable,Fa,CBlock,None,None,None,0.0,GasA,Y,1600,1,1,3,1,TA,0,Attchd,1,N,2006,0
636,11841,Grvl,Lvl,Edwards,Norm,Norm,Duplex,SFoyer,5,1990,1990,Gable,Gd,CBlock,TA,GLQ,Unf,816.0,GasA,Y,816,1,0,3,1,TA,0,None,0,Y,2007,0
637,9187,Pave,Lvl,Somerst,Norm,Norm,1Fam,1Story,5,2009,2009,Gable,TA,PConc,TA,GLQ,Unf,1766.0,GasA,Y,1766,2,1,2,1,Ex,1,Attchd,3,Y,2009,0
638,6270,Pave,HLS,Crawfor,Norm,Norm,Duplex,2Story,6,1949,1950,Gable,TA,CBlock,TA,BLQ,Unf,1001.0,GasA,N,2002,2,0,4,2,TA,0,2Types,3,Y,2007,0
639,15660,Pave,Lvl,Crawfor,Norm,Norm,1Fam,Fin,9,1939,2006,Gable,Gd,CBlock,TA,BLQ,Unf,798.0,GasA,Y,1954,1,1,3,1,Gd,2,Attchd,2,Y,2008,0
640,3087,Pave,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,5,2006,2006,Gable,TA,PConc,TA,GLQ,Unf,1220.0,GasA,Y,1364,2,0,2,1,Gd,1,Attchd,2,Y,2006,0
641,13450,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,5,2002,2002,Gable,TA,PConc,TA,GLQ,Unf,916.0,GasA,Y,1861,2,1,3,1,Gd,0,BuiltIn,2,Y,2006,0
642,10125,Pave,Lvl,Mitchel,Norm,Norm,Duplex,Fin,5,1977,1977,Gable,TA,CBlock,None,None,None,0.0,GasA,Y,1734,2,0,4,2,Gd,0,Attchd,2,Y,2009,0
643,8146,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,8,1900,2003,Gable,Gd,BrkTil,TA,Unf,Unf,405.0,GasA,Y,1039,1,0,2,1,TA,0,Detchd,1,N,2009,0
644,9600,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,4,1910,1950,Gable,Gd,BrkTil,TA,Unf,Unf,677.0,GasA,Y,1510,2,0,3,1,Gd,0,Detchd,2,N,2009,0
645,12328,Pave,Lvl,StoneBr,Norm,Norm,1Fam,2Story,5,2005,2005,Hip,TA,PConc,TA,GLQ,Unf,1149.0,GasA,Y,2541,3,1,4,1,Ex,1,BuiltIn,3,Y,2007,0
646,10141,Pave,Lvl,SawyerW,Norm,Norm,1Fam,1Story,5,2004,2004,Gable,TA,PConc,TA,BLQ,Rec,1512.0,GasA,Y,1512,2,0,3,1,Gd,0,Attchd,3,Y,2009,0
647,8529,Pave,Lvl,SawyerW,Norm,Norm,1Fam,1Story,5,2001,2001,Gable,TA,PConc,TA,GLQ,Unf,1454.0,GasA,Y,1434,2,0,3,1,Gd,1,Attchd,2,Y,2009,0
648,8127,Pave,Lvl,Somerst,Norm,Norm,1Fam,2Story,5,2003,2003,Gable,TA,PConc,TA,GLQ,Unf,812.0,GasA,Y,1653,2,1,3,1,Gd,0,Attchd,2,Y,2009,0
649,8400,Pave,Lvl,OldTown,Artery,Norm,1Fam,2Story,7,1900,1950,Gable,TA,BrkTil,Gd,Unf,Unf,917.0,GasA,Y,2007,2,0,3,1,Ex,0,Detchd,1,Y,2009,0
650,10751,Pave,Lvl,Sawyer,RRA,Norm,1Fam,1Story,5,1974,1974,Gable,TA,CBlock,TA,ALQ,Unf,1037.0,GasA,Y,1037,1,0,2,1,TA,0,Attchd,2,Y,2007,0
651,10010,Pave,Lvl,Mitchel,Norm,Norm,1Fam,1Story,5,1974,1975,Gable,TA,CBlock,TA,ALQ,LwQ,1389.0,GasA,Y,1389,1,0,2,1,TA,1,Attchd,2,Y,2006,0
652,4280,Pave,Lvl,Crawfor,Norm,Norm,1Fam,1Story,6,1913,2002,Gable,TA,PConc,TA,LwQ,Unf,440.0,GasA,N,694,1,0,2,1,Gd,1,Detchd,1,P,2007,0
653,9600,Pave,Lvl,Edwards,Artery,Norm,1Fam,Fin,5,1924,1950,Gable,TA,BrkTil,TA,Unf,Unf,572.0,NonGas,N,1096,1,0,2,1,TA,0,None,0,N,2008,0
654,9800,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,1972,1972,Gable,TA,PConc,TA,ALQ,Unf,894.0,GasA,Y,894,1,0,3,1,TA,0,Attchd,2,Y,2006,0
655,7560,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,1971,1971,Hip,TA,CBlock,TA,Rec,ALQ,864.0,GasA,Y,864,1,0,3,1,TA,0,Detchd,2,Y,2008,0
656,9600,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,3,1900,1950,Gable,TA,BrkTil,Fa,Unf,Unf,1095.0,GasW,N,1774,2,0,4,2,TA,0,2Types,3,N,2006,0
657,9880,Pave,Lvl,Mitchel,Norm,Norm,1Fam,SLvl,6,1977,1977,Gable,TA,CBlock,TA,ALQ,Unf,1096.0,GasA,Y,1118,1,0,3,1,TA,1,Attchd,1,Y,2008,1
658,9600,Pave,Lvl,NAmes,Norm,Norm,1Fam,Fin,5,1950,1950,Gable,TA,CBlock,TA,BLQ,Unf,1032.0,GasA,Y,1252,1,0,3,1,TA,0,Attchd,1,Y,2008,0
659,7931,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,1959,1959,Hip,TA,CBlock,TA,BLQ,Unf,1148.0,GasA,Y,1148,1,0,3,1,TA,0,Attchd,1,Y,2009,0
660,5100,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,7,1925,1996,Hip,Gd,PConc,TA,Unf,Unf,588.0,GasA,Y,1666,1,0,3,1,Gd,1,Detchd,1,Y,2008,0
661,9720,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,5,2001,2002,Gable,TA,PConc,TA,GLQ,Unf,1357.0,GasA,Y,1947,2,1,3,1,Gd,1,BuiltIn,3,Y,2008,0
662,8521,Pave,Lvl,Sawyer,RRA,Norm,1Fam,1Story,5,1967,1967,Gable,TA,CBlock,TA,ALQ,Unf,912.0,GasA,Y,912,1,0,3,1,TA,1,Detchd,1,Y,2010,0
663,8741,Pave,Lvl,Edwards,Norm,Norm,Duplex,1Story,6,1946,1950,Gable,TA,CBlock,TA,Unf,Unf,1195.0,GasA,N,1195,2,0,4,2,TA,0,None,0,N,2007,0
664,12461,Pave,Lvl,NoRidge,Norm,Norm,1Fam,1Story,5,1994,1995,Gable,TA,PConc,TA,GLQ,Unf,1624.0,GasA,Y,1624,2,0,2,1,Gd,1,Attchd,3,Y,2006,0
665,6950,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,1979,1979,Gable,TA,CBlock,TA,ALQ,BLQ,914.0,GasA,Y,914,1,0,2,1,TA,0,Attchd,2,Y,2009,0
666,16905,Pave,Lvl,Timber,Norm,Norm,1Fam,1Story,6,1959,1959,Gable,Gd,CBlock,TA,BLQ,Unf,1350.0,GasA,Y,1328,1,1,2,1,TA,2,Attchd,1,P,2007,0
667,7155,Pave,Lvl,Crawfor,Norm,Norm,1Fam,2Story,8,1926,1991,Gable,TA,BrkTil,TA,Unf,Unf,686.0,GasA,Y,1461,1,0,3,1,TA,1,Detchd,1,N,2007,0
668,9205,Pave,Lvl,NoRidge,Norm,Norm,1Fam,2Story,5,1990,1991,Hip,TA,PConc,TA,ALQ,Unf,930.0,GasA,Y,2683,2,1,4,1,Gd,2,Attchd,2,Y,2008,0
669,7697,Pave,Lvl,Gilbert,Norm,Norm,1Fam,1Story,6,2007,2007,Gable,TA,PConc,TA,Unf,Unf,1246.0,GasA,Y,1258,2,0,3,1,Gd,0,Attchd,2,Y,2007,0
670,7800,Pave,Bnk,Edwards,Norm,Norm,1Fam,2Story,8,1948,2002,Gable,Gd,CBlock,Gd,GLQ,Unf,896.0,GasA,Y,2008,3,0,3,1,Ex,0,Attchd,1,Y,2006,0
671,14357,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,1961,1961,Hip,TA,CBlock,TA,ALQ,LwQ,864.0,GasA,Y,1187,1,0,2,1,TA,1,Attchd,2,Y,2007,0
672,8775,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,1994,1994,Gable,TA,PConc,TA,GLQ,Unf,990.0,GasA,Y,990,1,0,3,1,TA,0,Attchd,1,Y,2007,0
673,2645,Pave,Lvl,Somerst,Norm,Norm,Twnhs,2Story,5,1999,1999,Gable,TA,PConc,TA,GLQ,Unf,960.0,GasA,Y,1586,2,1,3,1,Gd,0,Detchd,2,Y,2008,0
674,13568,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,1995,1995,Gable,TA,PConc,TA,ALQ,Unf,990.0,GasA,Y,990,1,0,3,1,TA,0,Attchd,2,Y,2006,0
675,16321,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,1957,1997,Gable,TA,CBlock,TA,BLQ,Unf,1484.0,GasA,Y,1600,1,0,2,1,TA,2,Attchd,1,Y,2006,0
676,8640,Pave,Lvl,Somerst,Norm,Norm,1Fam,2Story,5,2007,2007,Gable,TA,PConc,TA,GLQ,Unf,896.0,GasA,Y,1792,2,1,3,1,Gd,0,Attchd,2,Y,2007,0
677,1596,Pave,Lvl,MeadowV,Norm,Norm,Twnhs,SLvl,6,1973,1973,Gable,TA,CBlock,TA,GLQ,Unf,462.0,GasA,Y,988,1,0,1,1,TA,1,BuiltIn,1,Y,2008,0
678,7315,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,1958,1958,Hip,TA,CBlock,TA,Rec,Unf,1170.0,GasA,Y,1170,1,0,3,1,TA,1,Attchd,1,Y,2007,0
679,7614,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,5,1905,1950,Gable,TA,BrkTil,Fa,Unf,Unf,738.0,GasA,Y,1376,1,0,2,1,TA,0,Detchd,1,N,2006,0
680,11000,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,1966,1966,Gable,TA,CBlock,TA,BLQ,Rec,1154.0,GasA,Y,1154,1,1,3,1,TA,1,Attchd,2,Y,2009,0
681,10337,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,9,1910,1999,Hip,Gd,BrkTil,TA,Unf,Unf,725.0,GasA,N,1772,2,1,3,1,Gd,0,Detchd,2,Y,2007,0
682,14803,Pave,Lvl,NridgHt,Fa,PosN,1Fam,1Story,5,2007,2008,Hip,TA,PConc,TA,GLQ,Unf,2078.0,GasA,Y,2084,2,0,2,1,Ex,1,Attchd,3,Y,2008,0
683,8765,Pave,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,6,1936,1950,Gable,TA,BrkTil,TA,ALQ,Unf,951.0,GasA,N,951,1,0,2,1,TA,0,Detchd,1,Y,2006,0
684,12720,Pave,Lvl,NoRidge,Norm,Norm,1Fam,2Story,5,2000,2000,Gable,TA,PConc,TA,GLQ,Unf,1455.0,GasA,Y,2687,2,1,4,1,Gd,2,BuiltIn,3,Y,2009,0
685,11128,Pave,Lvl,Somerst,Fa,PosN,1Fam,1Story,5,2005,2006,Hip,TA,PConc,TA,GLQ,Unf,2458.0,GasA,Y,2490,2,0,2,1,Ex,2,Attchd,3,Y,2009,0
686,5160,Pave,Lvl,IDOTRR,Norm,Norm,1Fam,Fin,6,1927,1950,Gable,Fa,BrkTil,TA,Unf,Unf,1204.0,GasA,Y,1666,1,0,3,1,TA,0,Detchd,1,Y,2009,0
687,13072,Pave,Lvl,SawyerW,RRA,Norm,1Fam,1Story,5,2005,2005,Gable,TA,PConc,TA,Unf,Unf,1141.0,GasA,Y,1141,1,1,3,1,TA,0,Detchd,2,Y,2006,0
688,8814,Pave,Lvl,NAmes,RRA,Norm,1Fam,2Story,6,1968,1968,Gable,TA,CBlock,TA,LwQ,Unf,732.0,GasA,Y,1464,1,1,4,1,TA,0,Attchd,2,Y,2008,0
689,7000,Pave,Lvl,Edwards,Norm,Norm,2fmCon,2Story,7,1910,1991,Gable,TA,CBlock,TA,GLQ,Unf,1117.0,GasA,Y,1347,1,0,3,1,TA,0,None,0,N,2008,0
690,4484,Pave,Lvl,SWISU,Norm,Norm,2fmCon,Fin,6,1942,1979,Gable,TA,CBlock,TA,ALQ,Unf,672.0,GasA,N,1282,1,0,2,1,TA,0,Detchd,1,Y,2007,0
691,9019,Pave,Lvl,SawyerW,RRA,Norm,1Fam,2Story,5,1994,1994,Gable,TA,PConc,TA,ALQ,Unf,636.0,GasA,Y,1320,2,1,3,1,Gd,0,Attchd,2,Y,2006,0
692,8520,Grvl,Bnk,IDOTRR,Norm,Norm,1Fam,Fin,5,1916,1950,Gable,TA,PConc,Fa,Unf,Unf,216.0,GasA,N,936,1,0,2,1,TA,0,None,0,N,2006,0
693,11932,Pave,Lvl,Somerst,RRA,Norm,1Fam,1Story,5,2007,2008,Gable,TA,PConc,TA,Unf,Unf,1580.0,GasA,Y,1580,2,0,3,1,Gd,0,Attchd,3,Y,2008,0
694,115149,Pave,Low,ClearCr,Norm,Norm,1Fam,1Story,5,1971,2002,Gable,TA,CBlock,TA,GLQ,Unf,1643.0,GasA,Y,1824,2,0,2,1,Gd,2,Attchd,2,Y,2007,0
695,14330,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,6,1975,2001,Gable,TA,CBlock,TA,Rec,ALQ,864.0,GasA,Y,1558,2,0,2,1,TA,0,Attchd,2,Y,2008,0
696,8777,Pave,Lvl,Edwards,RRA,Norm,1Fam,1Story,6,1945,2007,Gable,Gd,CBlock,None,None,None,0.0,GasA,N,640,1,0,2,1,TA,0,Detchd,1,N,2010,0
697,2308,Pave,Lvl,NPkVill,Norm,Norm,TwnhsE,2Story,5,1974,1974,Gable,TA,CBlock,TA,ALQ,Rec,855.0,GasA,Y,1322,2,1,3,1,TA,1,Attchd,2,Y,2009,0
698,2500,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,8,1915,2005,Gable,TA,PConc,TA,ALQ,Unf,910.0,GasA,Y,1826,1,1,4,1,Ex,1,Attchd,1,Y,2009,0
699,8049,Pave,Lvl,Timber,Norm,Norm,1Fam,1Story,5,1990,1990,Hip,TA,CBlock,TA,ALQ,Unf,1309.0,GasA,Y,1339,2,0,2,1,TA,1,Attchd,2,Y,2006,0
700,5600,Pave,Lvl,IDOTRR,Norm,Norm,2fmCon,2Story,5,1930,1950,Hip,Fa,Other,None,None,None,0.0,GasA,N,1092,2,0,3,2,Fa,0,None,0,N,2010,0
701,9590,Pave,Lvl,Timber,Norm,Norm,1Fam,SLvl,5,2003,2003,Gable,TA,PConc,TA,GLQ,Unf,868.0,GasA,Y,1146,2,0,3,1,Gd,1,Attchd,2,Y,2007,0
702,7200,Pave,Lvl,Edwards,Norm,Norm,1Fam,SLvl,6,1976,1976,Hip,TA,CBlock,TA,ALQ,Unf,1041.0,GasA,Y,1125,1,0,3,1,TA,1,Detchd,1,Y,2009,0
703,11500,Pave,Lvl,Crawfor,Norm,Norm,1Fam,Fin,7,1936,1987,Gable,TA,CBlock,TA,Rec,Unf,1017.0,GasA,Y,2057,1,1,3,1,Gd,1,Attchd,1,Y,2006,0
704,6756,Pave,Lvl,OldTown,Norm,Norm,1Fam,1Story,6,1910,1950,Other,TA,BrkTil,Gd,Unf,Unf,481.0,GasA,N,899,1,0,2,1,TA,0,Detchd,1,P,2008,0
705,11426,Pave,Lvl,OldTown,Norm,Norm,2fmCon,Fin,6,1910,1996,Gable,TA,Other,TA,Unf,Unf,828.0,GasA,Y,1594,2,0,3,2,TA,0,None,0,N,2008,0
706,12030,Pave,Lvl,NridgHt,Norm,Norm,1Fam,1Story,5,2007,2007,Hip,TA,PConc,TA,Unf,Unf,1694.0,GasA,Y,1694,2,0,3,1,Gd,0,Attchd,3,Y,2007,0
707,9554,Pave,Lvl,SawyerW,Norm,Norm,1Fam,2Story,5,1993,1994,Gable,TA,PConc,TA,GLQ,Unf,777.0,GasA,Y,1911,2,1,3,1,Gd,1,Attchd,2,Y,2006,0
708,8534,Pave,Low,IDOTRR,Norm,Norm,1Fam,1Story,4,1925,1950,Gable,TA,BrkTil,TA,Unf,Unf,432.0,GasA,N,672,1,0,2,1,TA,0,None,0,N,2006,0
709,11361,Pave,Lvl,,Norm,Norm,1Fam,1Story,5,1976,1976,Gable,TA,CBlock,TA,ALQ,Unf,1193.0,GasA,Y,1523,2,0,3,1,TA,1,Attchd,2,Y,2008,0
710,12416,Pave,Lvl,Timber,Norm,Norm,1Fam,1Story,5,1986,1986,Gable,TA,CBlock,Fa,ALQ,LwQ,1606.0,GasA,Y,1651,2,0,3,1,TA,1,Attchd,2,Y,2008,0
711,9600,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,1959,1959,Gable,TA,CBlock,TA,ALQ,Unf,1041.0,GasA,Y,1041,1,0,3,1,TA,0,Attchd,1,Y,2009,0
712,8267,Pave,Lvl,NAmes,RRA,Norm,Duplex,1Story,5,1958,1958,Gable,TA,CBlock,TA,Unf,Unf,1604.0,GasA,Y,1604,2,0,4,2,TA,0,Attchd,2,Y,2010,0
713,6000,Pave,Lvl,BrkSide,Norm,Norm,1Fam,Fin,7,1940,1989,Gable,TA,CBlock,TA,ALQ,Unf,981.0,GasA,Y,1672,1,1,3,1,Gd,1,Detchd,1,Y,2008,0
714,9600,Pave,Lvl,,Norm,Norm,1Fam,1Story,5,1969,1969,Hip,TA,CBlock,TA,Unf,Unf,1164.0,GasA,Y,1164,1,1,3,1,TA,0,Attchd,2,Y,2006,0
715,7350,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,1958,1958,Hip,TA,CBlock,TA,Unf,Unf,1041.0,GasA,Y,1041,1,0,3,1,TA,0,Attchd,1,Y,2009,0
716,7703,Pave,Lvl,Sawyer,Norm,Norm,1Fam,SFoyer,8,1978,1978,Gable,TA,CBlock,TA,ALQ,Unf,450.0,GasA,Y,1034,1,0,3,1,TA,1,Basment,2,Y,2008,0
717,4347,Pave,Lvl,OldTown,Norm,Norm,1Fam,Fin,8,1910,1950,Other,TA,BrkTil,Gd,Unf,Unf,796.0,GasA,Y,1609,1,0,3,1,TA,0,Detchd,1,N,2008,0
718,9600,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,8,1950,2006,Gable,Gd,CBlock,TA,BLQ,Rec,572.0,GasA,Y,1337,1,0,3,1,Gd,1,Attchd,1,Y,2008,0
719,12256,Pave,Lvl,NoRidge,Norm,Norm,1Fam,2Story,5,1994,1995,Gable,TA,PConc,TA,GLQ,Unf,1463.0,GasA,Y,2622,2,1,3,1,Gd,2,Attchd,2,Y,2010,0
720,9547,Pave,Lvl,,Norm,Norm,1Fam,1Story,6,1993,1993,Gable,TA,PConc,TA,Unf,Unf,1594.0,GasA,Y,1594,2,0,2,1,Gd,1,Attchd,2,Y,2007,0
721,7200,Pave,Lvl,Somerst,Norm,Norm,1Fam,1Story,5,2006,2006,Gable,TA,PConc,TA,GLQ,Unf,1262.0,GasA,Y,1262,2,0,2,1,Gd,0,Attchd,2,Y,2006,0
722,13072,Pave,Lvl,SawyerW,RRA,Norm,1Fam,1Story,5,2005,2006,Gable,TA,PConc,Gd,GLQ,Unf,1175.0,GasA,Y,1175,1,0,3,1,Gd,0,None,0,Y,2008,0
723,3600,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,7,1917,2007,Gable,TA,BrkTil,TA,Unf,Unf,624.0,GasA,Y,1288,1,0,3,1,Ex,1,Attchd,1,N,2009,0
724,1680,Pave,Lvl,BrDale,Norm,Norm,Twnhs,2Story,5,1971,1971,Gable,TA,CBlock,TA,Unf,Unf,630.0,GasA,Y,1302,2,1,3,1,TA,0,Detchd,1,Y,2009,0
725,3316,Pave,Lvl,Somerst,Norm,Norm,TwnhsE,1Story,5,2005,2005,Gable,TA,PConc,TA,GLQ,Unf,1247.0,GasA,Y,1247,1,1,1,1,Gd,1,Attchd,2,Y,2006,0
726,16387,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,5,2006,2006,Hip,TA,PConc,Gd,GLQ,Unf,1738.0,GasA,Y,2589,2,1,4,1,Ex,1,Attchd,3,Y,2006,0
727,13265,Pave,Lvl,Mitchel,Norm,Norm,1Fam,1Story,5,2002,2002,Hip,TA,PConc,TA,GLQ,Unf,1568.0,GasA,Y,1689,2,0,3,1,Gd,2,Attchd,3,Y,2008,0
728,3242,Pave,Lvl,NridgHt,Norm,Norm,TwnhsE,1Story,5,2003,2003,Gable,TA,PConc,TA,GLQ,Unf,1405.0,GasA,Y,1405,2,0,2,1,Gd,1,Attchd,2,Y,2007,0
729,8991,Pave,Lvl,,Fa,Norm,1Fam,SLvl,6,1976,1976,Gable,TA,CBlock,TA,GLQ,Rec,1228.0,GasA,Y,1324,2,0,3,1,Gd,1,Attchd,2,Y,2007,0
730,8000,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,1960,1960,Hip,TA,CBlock,TA,BLQ,Rec,1377.0,GasA,Y,1377,1,0,3,1,TA,2,Attchd,1,Y,2007,0
731,9303,Pave,Lvl,Timber,Norm,Norm,1Fam,2Story,5,1996,1997,Hip,TA,PConc,TA,ALQ,Unf,872.0,GasA,Y,1756,2,1,3,1,TA,0,Attchd,2,Y,2007,0
732,8544,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,6,1966,2006,Gable,TA,CBlock,TA,Unf,Unf,1228.0,GasA,Y,1228,1,1,3,1,Gd,0,Attchd,1,Y,2008,0
733,11425,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,1954,1954,Gable,TA,CBlock,TA,BLQ,Unf,1008.0,GasA,Y,1008,1,0,2,1,TA,1,Attchd,1,Y,2006,0
734,11404,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,5,1998,1999,Gable,TA,PConc,TA,ALQ,Unf,1153.0,GasA,Y,2031,2,1,3,1,Gd,1,Attchd,2,Y,2008,0
735,8229,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,5,2007,2007,Gable,TA,PConc,TA,Unf,Unf,752.0,GasA,Y,1504,2,1,3,1,Gd,0,Attchd,2,Y,2007,0
736,4485,Pave,Lvl,OldTown,Artery,Norm,1Fam,1Story,7,1920,1950,Gable,TA,PConc,TA,BLQ,Unf,936.0,GasA,Y,936,1,0,2,1,TA,1,None,0,P,2010,0
737,15635,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,TA,CBlock,None,None,None,0.0,GasA,Y,1383,1,0,2,1,TA,0,Attchd,2,Y,2009,0
738,3153,Pave,Lvl,OldTown,Norm,Norm,1Fam,1Story,6,1920,1990,Gable,TA,BrkTil,TA,Unf,Unf,967.0,GasA,Y,967,1,0,2,1,TA,1,Detchd,1,N,2007,0
739,11096,Pave,Lvl,Somerst,Norm,Norm,1Fam,1Story,5,2006,2006,Gable,TA,PConc,TA,GLQ,Unf,1656.0,GasA,Y,1656,2,0,3,1,Gd,0,Attchd,3,Y,2007,0
740,14000,Pave,Lvl,Crawfor,Norm,Norm,1Fam,1Story,8,1950,2004,Gable,Gd,CBlock,TA,Unf,Unf,1092.0,GasA,Y,1152,1,0,3,1,Gd,1,Attchd,1,Y,2009,0
741,7733,Pave,Lvl,SawyerW,Norm,Norm,1Fam,1Story,5,2005,2005,Gable,TA,PConc,TA,GLQ,Unf,1142.0,GasA,Y,1142,1,1,3,1,Gd,0,None,0,Y,2006,0
742,8098,Pave,Lvl,Timber,Norm,Norm,1Fam,1Story,5,2000,2000,Gable,TA,Other,TA,GLQ,BLQ,1381.0,GasA,Y,1403,2,0,2,1,Gd,0,Attchd,2,Y,2006,0
743,8393,Pave,Lvl,NAmes,Norm,Norm,Duplex,1Story,5,1959,2005,Gable,TA,CBlock,TA,LwQ,Unf,1626.0,GasA,Y,1712,2,0,4,2,TA,0,Attchd,2,Y,2006,0
744,12900,Pave,Lvl,Sawyer,RRA,Norm,Duplex,SFoyer,4,1969,1969,Gable,TA,CBlock,TA,GLQ,Unf,1198.0,GasA,Y,1258,0,2,0,2,TA,0,CarPort,2,Y,2008,0
745,57200,Pave,Bnk,Timber,Norm,Norm,1Fam,1Story,5,1948,1950,Gable,TA,CBlock,TA,BLQ,Rec,747.0,GasA,Y,1687,1,0,3,1,TA,2,Detchd,2,N,2010,0
746,8078,Pave,Lvl,NAmes,Norm,Norm,Duplex,1Story,5,1958,1958,Hip,TA,CBlock,TA,Unf,Unf,1560.0,GasA,Y,1560,2,0,4,2,TA,0,Detchd,2,Y,2007,0
747,12384,Pave,Lvl,,Norm,Norm,1Fam,2Story,7,1976,1976,Gable,TA,CBlock,TA,Unf,Unf,793.0,GasA,Y,1935,2,1,3,1,TA,1,Attchd,2,Y,2007,0
748,9927,Pave,Lvl,,Norm,Norm,1Fam,SFoyer,5,1976,1976,Gable,TA,CBlock,TA,GLQ,Unf,1047.0,GasA,Y,1083,1,0,2,1,TA,1,Attchd,2,Y,2006,0
749,16300,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,4,1977,1977,Gable,TA,CBlock,TA,Rec,BLQ,876.0,GasA,Y,907,1,0,3,1,TA,0,Attchd,1,Y,2007,0
750,7915,Pave,Lvl,Timber,Norm,Norm,1Fam,1Story,5,1999,2000,Hip,TA,PConc,TA,GLQ,Unf,1666.0,GasA,Y,1675,2,0,3,1,Gd,0,Attchd,2,Y,2008,0
751,21750,Pave,HLS,Mitchel,Artery,Norm,1Fam,1Story,5,1954,1954,Hip,TA,CBlock,TA,Unf,Unf,988.0,GasA,Y,988,1,0,2,1,TA,0,Attchd,2,N,2008,0
752,9116,Pave,Lvl,Mitchel,Norm,Norm,1Fam,1Story,5,2001,2001,Hip,TA,PConc,TA,Unf,Unf,1491.0,GasA,Y,1491,2,0,3,1,Gd,0,Attchd,2,Y,2006,0
753,14419,Pave,Lvl,Timber,Norm,Norm,1Fam,SLvl,5,1987,1989,Hip,TA,PConc,TA,GLQ,ALQ,1645.0,GasA,Y,1479,2,1,3,1,Gd,1,Attchd,2,Y,2009,0
754,13070,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,1951,1951,Hip,TA,CBlock,TA,Rec,Unf,631.0,GasA,Y,1112,1,0,2,1,TA,0,Basment,2,Y,2009,0
