Id,lot_area,street,land_cont,lot_config,neighborhood,cond_1,cond_2,bldg_type,style,overall_qual,overall_cond,yr_built,yr_remodeled,roof_style,roof_mater,exter_1,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_expo,bsmt_fin_1,bsmt_fin_1_sf,bsmt_fin_2,bsmt_fin_2_sf,bsmt_sf,heat,cent_air,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedrooms_gr,kitchen,kitch_qual,tot_rooms_gr,functional,fireplaces,garage_type,garage_car_size,garage_cond,paved_drive,porch_1,porch_2,porch_3,porch_4,porch_5,misc_val,year_sold,ms_subclass,lot_shape,sale_price,has_pool,functional_mapped,bsmt_baths,porch_sf
1512,7692,Pave,Bnk,Inside,Edwards,Norm,Norm,1Fam,SLvl,4,6,1954,1954,Gable,CompShg,Wd Sdng,None,TA,TA,CBlock,Ex,TA,Av,Unf,0.0,Unf,0.0,416.0,GasA,Y,1204,0.0,0.0,1,0,3,1,TA,6,Typ,0,Basment,1,TA,Y,0,0,0,0,0,0,2008,80,Reg,100000,0,6,0.0,0
3,14267,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,923.0,Unf,0.0,1329.0,GasA,Y,1329,0.0,0.0,1,1,3,1,Gd,6,Typ,0,Attchd,1,TA,Y,393,36,0,0,0,12500,2010,20,IR1,172000,0,6,0.0,429
2140,9675,Pave,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,330.0,Rec,432.0,864.0,GasA,Y,879,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,2,TA,Y,0,80,0,0,0,0,2007,20,Reg,120000,0,6,0.0,80
553,8400,Pave,Lvl,Inside,SawyerW,RRA,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,None,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,721.0,GasA,Y,841,0.0,0.0,1,0,2,1,TA,4,Typ,0,CarPort,1,TA,N,250,0,24,0,0,0,2009,20,Reg,82000,0,6,0.0,274
2594,7500,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,Fin,6,6,1947,1950,Gable,CompShg,VinylSd,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,784.0,GasA,Y,1312,0.0,0.0,1,1,3,1,TA,6,Typ,0,Detchd,2,TA,Y,0,28,0,0,0,0,2006,50,Reg,127000,0,6,0.0,28
1314,9600,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,Unfin,6,5,1917,1950,Gable,CompShg,AsbShng,None,TA,TA,BrkTil,Gd,TA,No,Rec,319.0,Unf,0.0,735.0,NonGas,N,2058,0.0,0.0,1,1,3,1,TA,8,Typ,1,Detchd,2,Fa,P,0,0,259,0,0,0,2008,75,Reg,129500,0,6,0.0,259
366,5814,Pave,Lvl,CulDSac,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1984,1984,Gable,CompShg,HdBoard,None,Gd,TA,CBlock,Gd,TA,Av,GLQ,1036.0,Unf,0.0,1220.0,GasA,Y,1360,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Attchd,2,TA,Y,63,0,0,0,0,0,2009,120,IR1,187500,0,6,1.0,63
1462,14860,Pave,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,1538.0,Unf,0.0,1778.0,GasA,Y,1786,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Attchd,3,TA,Y,182,35,0,0,0,0,2008,20,IR2,300000,0,6,1.0,217
2541,14803,Pave,Lvl,CulDSac,,Norm,Norm,1Fam,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,416.0,Unf,0.0,825.0,GasA,Y,1993,0.0,0.0,2,1,4,1,TA,8,Typ,1,Attchd,2,TA,Y,0,66,0,0,0,0,2006,60,IR1,190000,0,6,0.0,66
2088,7550,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,Fin,4,5,1920,1950,Other,CompShg,MetalSd,None,Fa,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,951.0,GasW,N,1362,0.0,0.0,2,0,4,1,TA,7,Typ,0,Detchd,1,TA,P,0,0,0,0,0,0,2007,50,Reg,96000,0,6,0.0,0
527,8125,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,812.0,Unf,0.0,1092.0,GasA,Y,1550,1.0,0.0,2,0,2,1,Gd,7,Typ,0,Attchd,2,TA,Y,0,168,0,0,0,0,2009,60,Reg,241000,0,6,1.0,168
1824,13673,Pave,Lvl,CulDSac,Sawyer,RRA,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,HdBoard,None,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1140.0,GasA,Y,1696,0.0,0.0,1,1,3,1,TA,8,Min2,1,Attchd,1,TA,Y,0,30,0,0,0,0,2007,20,IR1,143900,0,4,0.0,30
2918,1533,Pave,Lvl,Inside,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,None,TA,TA,CBlock,TA,TA,No,Rec,408.0,Unf,0.0,546.0,GasA,Y,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,CarPort,1,TA,Y,0,0,0,0,0,0,2006,160,Reg,87550,0,6,0.0,0
49,7658,Pave,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,456.0,Unf,0.0,1752.0,GasA,Y,1752,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,2,TA,Y,196,82,0,0,0,0,2010,120,Reg,319900,0,6,1.0,278
2332,12292,Pave,HLS,CulDSac,StoneBr,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Ex,Gd,Gd,GLQ,205.0,Unf,0.0,1094.0,GasA,Y,2473,0.0,0.0,2,1,4,1,Gd,11,Typ,1,BuiltIn,3,TA,Y,246,39,0,0,0,0,2006,60,IR1,356383,0,6,0.0,285
826,11923,Pave,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1800.0,GasA,Y,1800,0.0,0.0,2,0,2,1,Ex,7,Typ,0,Attchd,2,TA,Y,288,136,0,0,0,0,2009,20,IR1,239000,0,6,0.0,424
1108,10010,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,Other,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,BLQ,228.0,GLQ,852.0,1080.0,GasA,Y,2197,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,3,TA,Y,385,99,0,0,0,0,2008,60,Reg,287500,0,6,1.0,484
2041,12358,Pave,Lvl,Inside,OldTown,RRA,Norm,1Fam,Fin,5,6,1941,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,360.0,Unf,0.0,720.0,GasA,Y,1382,0.0,0.0,1,1,2,1,TA,7,Typ,0,Detchd,2,TA,Y,237,0,0,0,0,0,2007,50,IR1,128500,0,6,0.0,237
57,8577,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,GasA,Y,1733,0.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2,TA,Y,144,48,0,0,0,0,2010,60,IR1,185088,0,6,0.0,192
520,8640,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Hip,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1402.0,GasA,Y,1402,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2,TA,Y,205,126,0,0,0,0,2009,20,Reg,229800,0,6,0.0,331
2305,10447,Pave,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,516.0,Unf,0.0,864.0,GasA,Y,887,0.0,1.0,1,0,3,1,TA,5,Typ,0,Attchd,1,TA,Y,140,0,0,0,0,0,2007,20,Reg,124500,0,6,0.5,140
2533,9600,Pave,Lvl,Corner,NAmes,RRA,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,758.0,Unf,0.0,1051.0,GasA,Y,1051,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,2,TA,Y,0,0,0,0,0,0,2006,20,Reg,142000,0,6,1.0,0
2852,4899,Pave,HLS,Corner,SWISU,Norm,Norm,1Fam,2Story,6,8,1920,1950,Gable,CompShg,MetalSd,None,TA,TA,PConc,TA,TA,No,BLQ,305.0,Unf,0.0,755.0,GasA,Y,1510,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1,TA,Y,0,0,164,0,0,0,2006,70,Reg,149000,0,6,0.0,164
1198,9246,Pave,Lvl,Inside,,RRA,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1656.0,GasA,Y,1656,0.0,0.0,2,0,4,2,TA,8,Typ,0,Detchd,2,TA,Y,0,211,0,0,0,0,2008,90,IR1,135000,0,6,0.0,211
1681,4928,Pave,Lvl,Inside,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1976,1976,Gable,CompShg,Plywood,None,TA,TA,CBlock,Gd,TA,No,ALQ,120.0,Unf,0.0,1078.0,GasA,Y,958,0.0,0.0,2,0,2,1,TA,5,Typ,1,Attchd,2,TA,Y,0,205,0,0,0,0,2007,120,IR1,128000,0,6,0.0,205
1773,12692,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,None,Gd,TA,PConc,Gd,TA,No,GLQ,1231.0,Unf,0.0,3200.0,GasA,Y,3228,1.0,0.0,3,0,4,1,Gd,10,Typ,1,Attchd,2,TA,Y,264,75,291,0,0,0,2007,20,IR1,430000,0,6,1.0,630
1825,7476,Pave,Lvl,Corner,Sawyer,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,None,TA,TA,CBlock,TA,TA,No,Rec,812.0,Unf,0.0,1040.0,GasA,Y,1040,1.0,0.0,1,1,3,1,TA,5,Typ,0,Detchd,2,TA,Y,188,0,0,0,0,0,2007,20,Reg,145000,0,6,1.0,188
2208,5362,Pave,Lvl,Corner,Crawfor,Norm,Norm,1Fam,Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,661.0,GasA,Y,1250,0.0,0.0,2,0,3,1,TA,8,Typ,1,Detchd,2,TA,Y,242,0,81,0,0,0,2007,50,Reg,139000,0,6,0.0,323
1646,12090,Pave,Lvl,Inside,,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,585.0,GasA,Y,1868,0.0,0.0,3,1,3,1,TA,7,Typ,1,BuiltIn,2,TA,Y,268,112,0,0,147,0,2007,80,Reg,178000,0,6,0.0,527
1060,12539,Pave,Lvl,Inside,NridgHt,Fa,Norm,1Fam,2Story,10,5,2005,2006,Hip,CompShg,CemntBd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,1082.0,Unf,0.0,1620.0,GasA,Y,2790,1.0,0.0,2,1,4,1,Ex,10,Typ,1,BuiltIn,3,TA,Y,30,200,0,0,192,0,2008,60,Reg,460000,0,6,1.0,422
748,11888,Pave,Bnk,Inside,BrkSide,Fa,Norm,1Fam,Unfin,6,6,1916,1994,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,844.0,GasA,N,2134,0.0,0.0,2,0,5,1,Gd,10,Typ,0,Detchd,2,TA,Y,0,60,268,0,0,0,2009,75,IR1,214500,0,6,0.0,328
2846,7082,Pave,Lvl,Inside,SWISU,Norm,Norm,2fmCon,2Story,5,8,1916,1995,Gable,CompShg,VinylSd,None,TA,TA,PConc,TA,TA,Mn,Unf,0.0,Unf,0.0,686.0,GasA,Y,1928,0.0,0.0,2,0,5,2,TA,10,Typ,0,None,0,,N,0,0,228,0,0,0,2006,190,Reg,160000,0,6,0.0,228
493,8755,Pave,Lvl,FR2,Gilbert,RRA,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,772.0,Unf,0.0,992.0,GasA,Y,2060,1.0,0.0,2,1,3,1,Gd,8,Typ,1,BuiltIn,2,TA,Y,0,0,0,168,0,0,2009,60,IR1,214000,0,6,1.0,168
694,4080,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,Fin,6,8,1935,1998,Gable,CompShg,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,901.0,GasA,Y,1378,0.0,0.0,1,0,3,1,Gd,6,Typ,0,Detchd,1,Fa,P,54,0,40,0,0,0,2009,50,Reg,128900,0,6,0.0,94
2283,32463,Pave,Low,Inside,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,Stone,TA,Gd,CBlock,TA,TA,Av,BLQ,1159.0,Unf,0.0,1249.0,GasA,Y,1622,1.0,0.0,1,0,3,1,TA,7,Typ,1,2Types,3,TA,Y,439,0,0,0,0,0,2007,190,Reg,168000,0,6,1.0,439
1800,12217,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,WdShing,None,Gd,TA,PConc,Ex,TA,Av,GLQ,745.0,Unf,0.0,955.0,GasA,Y,1880,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Attchd,3,TA,Y,168,127,0,0,0,0,2007,60,IR1,310013,0,6,1.0,295
1632,3696,Pave,Lvl,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,None,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1074.0,GasA,Y,1088,0.0,0.0,1,1,2,1,Gd,5,Typ,0,Attchd,2,TA,Y,0,74,137,0,0,0,2007,120,Reg,170000,0,6,0.0,211
2624,7560,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,None,TA,TA,CBlock,TA,TA,No,LwQ,369.0,Unf,0.0,1040.0,GasA,Y,1040,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1,TA,Y,140,0,252,0,0,0,2006,20,Reg,133700,0,6,0.0,392
2197,10592,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,7,1923,1996,Hip,CompShg,Wd Sdng,None,TA,Gd,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,602.0,GasA,Y,1502,0.0,0.0,1,1,3,1,Gd,7,Typ,2,Detchd,1,TA,Y,96,0,112,0,53,0,2007,70,Reg,165000,0,6,0.0,261
1045,1680,Pave,Lvl,Inside,BrDale,Norm,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,358.0,Unf,0.0,483.0,GasA,Y,987,0.0,0.0,1,1,2,1,TA,5,Typ,0,Detchd,1,TA,Y,0,0,0,0,0,0,2008,160,Reg,89500,0,6,0.0,0
2549,10382,Pave,Lvl,Inside,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,CompShg,HdBoard,BrkFace,TA,Fa,CBlock,TA,TA,Gd,ALQ,513.0,Unf,0.0,588.0,GasA,Y,1095,1.0,0.0,1,0,2,1,TA,6,Typ,0,Attchd,1,TA,Y,0,0,0,0,0,0,2006,190,Reg,140000,0,6,1.0,0
2829,2522,Pave,Lvl,Inside,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,GasA,Y,1709,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,Detchd,2,TA,Y,0,40,0,0,0,0,2006,160,Reg,134000,0,2,0.0,40
2480,9370,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,HdBoard,None,Gd,TA,PConc,Gd,TA,No,ALQ,758.0,Unf,0.0,836.0,GasA,Y,1731,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,2,TA,Y,307,85,0,0,224,3000,2006,60,IR2,248500,0,6,1.0,616
2724,10246,Pave,Lvl,CulDSac,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,None,TA,Gd,CBlock,TA,Gd,Av,GLQ,648.0,Unf,0.0,648.0,GasA,Y,960,1.0,1.0,0,0,0,1,TA,3,Typ,0,Attchd,1,TA,Y,88,0,0,0,0,0,2006,80,IR1,145000,0,6,1.5,88
2352,11475,Pave,Lvl,Inside,,RRA,Norm,1Fam,2Story,6,6,1975,1975,Gable,CompShg,VinylSd,None,TA,TA,CBlock,Gd,TA,No,ALQ,550.0,Unf,0.0,713.0,GasA,Y,1552,1.0,0.0,2,1,3,1,TA,6,Typ,1,Attchd,2,TA,Y,209,208,0,0,0,0,2006,60,Reg,179900,0,6,1.0,417
1783,9986,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1795.0,GasA,Y,1795,0.0,0.0,2,0,2,1,Gd,7,Typ,1,Attchd,3,TA,Y,0,49,0,0,0,0,2007,20,Reg,147000,0,6,0.0,49
338,10475,Pave,Lvl,Inside,Mitchel,Norm,Norm,1Fam,2Story,5,5,1991,1991,Gable,CompShg,HdBoard,None,TA,TA,PConc,Gd,TA,No,Rec,458.0,Unf,0.0,624.0,GasA,Y,1274,0.0,0.0,1,1,3,1,TA,6,Typ,0,Detchd,2,TA,Y,22,0,0,0,0,0,2010,60,Reg,136000,0,6,0.0,22
196,6000,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,Fin,6,6,1940,1950,Gable,CompShg,MetalSd,None,TA,Gd,CBlock,TA,TA,No,LwQ,264.0,Unf,0.0,572.0,GasA,Y,1196,0.0,1.0,1,1,3,1,TA,6,Typ,2,Detchd,2,TA,Y,0,0,0,0,0,0,2010,50,Reg,128000,0,6,0.5,0
762,4280,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,4,9,1946,2001,Gable,CompShg,MetalSd,None,TA,Gd,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,560.0,GasA,Y,704,0.0,1.0,1,0,2,1,Fa,4,Typ,0,CarPort,1,TA,Y,0,0,24,0,0,0,2009,20,IR1,88750,0,6,0.5,24
151,10895,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Gable,CompShg,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,648.0,Unf,0.0,972.0,GasA,Y,972,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1,TA,Y,0,0,205,0,0,0,2010,20,Reg,122500,0,6,0.0,205
158,17503,Pave,Lvl,Inside,NAmes,Artery,Norm,1Fam,Fin,6,5,1948,1950,Gable,CompShg,VinylSd,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,912.0,GasA,Y,1458,0.0,1.0,1,0,3,1,TA,6,Typ,1,Attchd,1,TA,Y,192,0,0,0,0,0,2010,50,Reg,97500,0,6,0.5,192
2572,9723,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1963,Hip,CompShg,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1008.0,GasA,Y,1008,0.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,2,TA,Y,0,0,0,0,0,0,2006,20,IR1,135000,0,6,0.0,0
1686,11694,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,CemntBd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,48.0,Unf,0.0,1822.0,GasA,Y,1828,0.0,0.0,2,0,3,1,Gd,9,Typ,1,Attchd,3,TA,Y,0,108,0,0,260,0,2007,20,Reg,314813,0,6,0.0,368
943,8470,Pave,Lvl,Corner,IDOTRR,RRA,RRAe,1Fam,Fin,3,3,1915,1982,Hip,CompShg,Plywood,None,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,1013.0,GasA,N,1526,0.0,0.0,1,0,2,1,Fa,6,Typ,0,None,0,,N,0,0,156,0,0,0,2009,50,IR1,85000,0,6,0.0,156
735,6000,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,Fin,6,9,1937,2000,Gable,CompShg,MetalSd,None,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,698.0,GasA,Y,1176,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,2,TA,N,210,0,0,0,0,0,2009,50,Reg,134900,0,6,0.0,210
2741,10519,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,8,1955,1999,Hip,CompShg,MetalSd,Stone,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1057.0,GasA,Y,1057,0.0,1.0,1,0,3,1,Gd,6,Typ,0,Attchd,1,TA,Y,0,0,0,0,0,0,2006,20,Reg,137000,0,6,0.5,0
1106,10437,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,BrkFace,Gd,Gd,PConc,Gd,TA,Gd,GLQ,1696.0,Unf,0.0,2109.0,GasA,Y,2113,1.0,0.0,2,1,2,1,Gd,7,Typ,1,Attchd,3,TA,Y,236,46,0,0,0,0,2008,20,IR1,350000,0,6,1.0,282
2375,7514,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1967,1975,Hip,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,Mn,ALQ,373.0,Rec,108.0,943.0,GasA,Y,1387,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1,TA,Y,0,0,240,0,0,0,2006,20,Reg,145000,0,6,1.0,240
1701,13654,Pave,Lvl,CulDSac,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1704.0,GasA,Y,2758,0.0,0.0,2,1,4,1,Ex,9,Typ,1,BuiltIn,3,TA,Y,282,55,0,0,0,0,2007,60,IR1,418000,0,6,0.0,337
2657,5747,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,3,4,1920,1950,Gable,CompShg,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,798.0,GasA,Y,840,0.0,0.0,1,0,2,1,Fa,5,Typ,0,Detchd,1,Fa,N,112,0,0,0,0,0,2006,30,Reg,64000,0,6,0.0,112
907,4500,Pave,Bnk,Inside,SWISU,Norm,Norm,1Fam,Fin,5,5,1932,2000,Gable,CompShg,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Rec,182.0,Unf,0.0,793.0,GasA,Y,1520,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1,TA,Y,0,0,56,0,0,0,2009,50,IR2,159434,0,6,0.0,56
1777,11830,Pave,Lvl,Inside,Somerst,RRA,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,1220.0,Unf,0.0,1542.0,GasA,Y,1542,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Attchd,3,TA,Y,168,110,0,0,0,0,2007,20,Reg,260261,0,6,1.0,278
164,8520,Pave,Lvl,Corner,NAmes,Artery,Norm,1Fam,Fin,5,4,1952,1952,Gable,CompShg,BrkFace,None,TA,Fa,CBlock,TA,TA,No,Rec,507.0,Unf,0.0,910.0,GasA,Y,1385,0.0,0.0,2,0,4,1,TA,6,Typ,0,Detchd,2,TA,Y,0,0,0,0,0,0,2010,50,Reg,166000,0,6,0.0,0
1973,6760,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,HdBoard,None,TA,TA,CBlock,TA,TA,Av,ALQ,734.0,Unf,0.0,896.0,GasA,Y,936,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1,TA,Y,24,90,160,0,0,0,2007,85,Reg,130000,0,6,1.0,274
2857,6191,Pave,Lvl,Corner,SWISU,Norm,Norm,1Fam,Fin,5,4,1941,1950,Gable,CompShg,Wd Sdng,None,TA,TA,CBlock,Fa,Fa,No,LwQ,384.0,Unf,0.0,824.0,GasA,N,1288,0.0,0.0,1,0,4,1,TA,6,Typ,0,Detchd,1,TA,Y,0,0,0,0,0,0,2006,50,Reg,112000,0,6,0.0,0
1208,8700,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,Mn,ALQ,776.0,Unf,0.0,1120.0,GasA,Y,1128,1.0,0.0,2,0,3,1,TA,6,Typ,0,Attchd,2,TA,Y,192,20,123,0,0,0,2008,20,Reg,155000,0,6,1.0,335
319,12003,Pave,Lvl,Corner,Timber,Norm,Norm,1Fam,2Story,8,5,2009,2010,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,774.0,GasA,Y,1968,0.0,0.0,2,1,4,1,Ex,8,Typ,1,BuiltIn,3,TA,Y,0,75,0,0,0,0,2010,60,Reg,269500,0,6,0.0,75
2567,12700,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,5,1964,1964,Gable,CompShg,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,939.0,Unf,0.0,1246.0,GasA,Y,1246,1.0,0.0,1,0,3,1,TA,6,Typ,2,Attchd,2,TA,Y,0,69,0,0,0,0,2006,80,IR1,172000,0,6,1.0,69
2222,13125,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,2Story,7,6,1940,1984,Gable,CompShg,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,410.0,Unf,0.0,800.0,GasA,Y,1740,0.0,0.0,1,1,3,1,TA,6,Typ,2,Attchd,1,TA,Y,0,0,0,0,0,0,2007,70,Reg,219500,0,6,0.0,0
