Id,ms_zoning,lot_area,street,land_cont,lot_config,neighborhood,cond_1,cond_2,bldg_type,style,overall_qual,overall_cond,yr_built,yr_remodeled,roof_style,roof_mater,exter_1,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_expo,bsmt_fin_1,bsmt_fin_1_sf,bsmt_fin_2,bsmt_fin_2_sf,bsmt_sf,heat,cent_air,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedrooms_gr,kitchen,kitch_qual,tot_rooms_gr,functional,fireplaces,garage_type,garage_finish,garage_car_size,garage_qual,garage_cond,paved_drive,misc_val,year_sold,ms_subclass,lot_shape,wood_deck_sf,sale_price,has_pool,functional_mapped,bsmt_baths
1796,FV,8640,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,350.0,Unf,0.0,896.0,GasA,Y,1792,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Attchd,Fin,2,TA,TA,Y,0,2007,60,Reg,184,255000,0,6,0.0
1598,RM,1596,Pave,Lvl,Inside,MeadowV,Norm,Norm,Twnhs,SLvl,4,6,1973,1973,Gable,CompShg,CemntBd,None,TA,TA,CBlock,Gd,TA,Gd,GLQ,437.0,Unf,0.0,462.0,GasA,Y,988,1.0,0.0,1,0,1,1,TA,4,Typ,1,BuiltIn,RFn,1,TA,TA,Y,0,2008,180,Reg,0,94900,0,6,1.0
1965,RL,7315,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,None,TA,TA,CBlock,TA,TA,No,Rec,625.0,Unf,0.0,1170.0,GasA,Y,1170,0.0,1.0,1,0,3,1,TA,6,Typ,1,Attchd,RFn,1,TA,TA,Y,0,2007,20,Reg,0,140000,0,6,0.5
2651,RM,7614,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,3,5,1905,1950,Gable,CompShg,MetalSd,None,TA,TA,BrkTil,TA,Fa,Mn,Unf,0.0,Unf,0.0,738.0,GasA,Y,1376,0.0,0.0,1,0,2,1,TA,7,Typ,0,Detchd,Unf,1,TA,TA,N,0,2006,70,Reg,0,96900,0,6,0.0
609,RL,11000,Pave,Lvl,CulDSac,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,740.0,Rec,230.0,1154.0,GasA,Y,1154,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,RFn,2,TA,TA,Y,0,2009,20,IR1,0,154000,0,6,0.0
1990,RM,10337,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,8,9,1910,1999,Hip,CompShg,VinylSd,None,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,725.0,GasA,N,1772,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Detchd,Unf,2,TA,TA,Y,0,2007,70,IR1,0,184900,0,6,0.0
1053,RL,14803,Pave,Lvl,Inside,NridgHt,Fa,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,1636.0,Unf,0.0,2078.0,GasA,Y,2084,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Attchd,Fin,3,TA,TA,Y,0,2008,20,Reg,188,385000,0,6,1.0
2877,RM,8765,Pave,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,285.0,Unf,0.0,951.0,GasA,N,951,0.0,0.0,1,0,2,1,TA,6,Typ,0,Detchd,Unf,1,TA,TA,Y,0,2006,30,Reg,0,106500,0,6,0.0
497,RL,12720,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,1173.0,Unf,0.0,1455.0,GasA,Y,2687,1.0,0.0,2,1,4,1,Gd,10,Typ,2,BuiltIn,RFn,3,TA,TA,Y,0,2009,60,Reg,252,327000,0,6,1.0
514,RL,11128,Pave,Lvl,Corner,Somerst,Fa,PosN,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,2158.0,Unf,0.0,2458.0,GasA,Y,2490,1.0,0.0,2,0,2,1,Ex,9,Typ,2,Attchd,Fin,3,TA,TA,Y,0,2009,20,Reg,70,468000,0,6,1.0
759,RM,5160,Pave,Lvl,Corner,IDOTRR,Norm,Norm,1Fam,Fin,6,6,1927,1950,Gable,CompShg,MetalSd,None,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1204.0,GasA,Y,1666,0.0,0.0,1,0,3,1,TA,4,Typ,0,Detchd,Unf,1,Fa,TA,Y,0,2009,50,Reg,0,135000,0,6,0.0
2474,RL,13072,Pave,Lvl,Inside,SawyerW,RRA,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1141.0,GasA,Y,1141,0.0,0.0,1,1,3,1,TA,6,Typ,0,Detchd,Unf,2,TA,TA,Y,0,2006,20,Reg,0,142500,0,6,0.0
1193,RL,8814,Pave,Lvl,Inside,NAmes,RRA,Norm,1Fam,2Story,5,6,1968,1968,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,LwQ,732.0,Unf,0.0,732.0,GasA,Y,1464,0.0,0.0,1,1,4,1,TA,7,Typ,0,Attchd,Unf,2,TA,TA,Y,0,2008,60,Reg,0,141000,0,6,0.0
1415,RL,7000,Pave,Lvl,Inside,Edwards,Norm,Norm,2fmCon,2Story,5,7,1910,1991,Gable,CompShg,MetalSd,None,TA,TA,CBlock,Gd,TA,Gd,GLQ,969.0,Unf,0.0,1117.0,GasA,Y,1347,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,,0,,,N,0,2008,190,Reg,85,107500,0,6,1.0
2048,RL,4484,Pave,Lvl,Corner,SWISU,Norm,Norm,2fmCon,Fin,5,6,1942,1979,Gable,CompShg,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,485.0,Unf,0.0,672.0,GasA,N,1282,1.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,Unf,1,TA,TA,Y,0,2007,190,IR1,0,108500,0,6,1.0
2483,RL,9019,Pave,Lvl,Inside,SawyerW,RRA,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,274.0,Unf,0.0,636.0,GasA,Y,1320,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,Fin,2,TA,TA,Y,0,2006,60,IR1,0,150000,0,6,0.0
2883,Other,8520,Grvl,Bnk,Inside,IDOTRR,Norm,Norm,1Fam,Fin,3,5,1916,1950,Gable,CompShg,MetalSd,None,TA,TA,PConc,Fa,Fa,No,Unf,0.0,Unf,0.0,216.0,GasA,N,936,0.0,0.0,1,0,2,1,TA,6,Typ,0,None,,0,,,N,0,2006,50,Reg,0,78000,0,6,0.0
1111,RL,11932,Pave,Lvl,FR2,Somerst,RRA,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1580.0,GasA,Y,1580,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,RFn,3,TA,TA,Y,0,2008,20,Reg,0,235128,0,6,0.0
2072,RL,115149,Pave,Low,CulDSac,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Stone,TA,TA,CBlock,Gd,TA,Gd,GLQ,1219.0,Unf,0.0,1643.0,GasA,Y,1824,1.0,0.0,2,0,2,1,Gd,5,Typ,2,Attchd,Unf,2,TA,TA,Y,0,2007,20,IR2,380,302000,0,6,1.0
1450,RL,14330,Pave,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,2001,Gable,CompShg,Plywood,None,TA,TA,CBlock,TA,TA,No,Rec,88.0,ALQ,596.0,864.0,GasA,Y,1558,1.0,0.0,2,0,2,1,TA,5,Min2,0,Attchd,Fin,2,TA,TA,Y,0,2008,20,IR1,140,163000,0,4,1.0
274,RL,8777,Pave,Lvl,Inside,Edwards,RRA,Norm,1Fam,1Story,3,6,1945,2007,Gable,CompShg,VinylSd,None,TA,Gd,CBlock,None,None,,None,0.0,None,0.0,0.0,GasA,N,640,0.0,0.0,1,0,2,1,TA,5,Min1,0,Detchd,Unf,1,TA,TA,N,0,2010,30,Reg,0,84900,0,5,0.0
413,RL,2308,Pave,Lvl,Inside,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,257.0,Rec,495.0,855.0,GasA,Y,1322,0.0,1.0,2,1,3,1,TA,6,Typ,1,Attchd,Unf,2,TA,TA,Y,0,2009,160,Reg,260,147000,0,6,0.5
751,RM,2500,Pave,Lvl,Corner,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,None,Gd,TA,PConc,TA,TA,No,ALQ,299.0,Unf,0.0,910.0,GasA,Y,1826,1.0,0.0,1,1,4,1,Ex,7,Min2,1,Attchd,Unf,1,Fa,Fa,Y,0,2009,70,Reg,0,155000,0,4,1.0
2897,RL,8049,Pave,Lvl,CulDSac,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,1053.0,Unf,0.0,1309.0,GasA,Y,1339,1.0,0.0,2,0,2,1,TA,6,Typ,1,Attchd,Fin,2,Gd,Gd,Y,0,2006,20,IR1,0,180000,0,6,1.0
207,RM,5600,Pave,Lvl,Inside,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,None,Fa,Fa,Other,None,None,,None,0.0,None,0.0,0.0,GasA,N,1092,0.0,0.0,2,0,3,2,Fa,7,Mod,0,None,,0,,,N,3500,2010,190,Reg,0,55000,0,3,0.0
2269,RL,9590,Pave,Lvl,Corner,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,786.0,Unf,0.0,868.0,GasA,Y,1146,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2007,80,IR1,160,187500,0,6,1.0
891,RL,7200,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,631.0,Unf,0.0,1041.0,GasA,Y,1125,1.0,0.0,1,0,3,1,TA,6,Typ,1,Detchd,Unf,1,TA,TA,Y,0,2009,80,Reg,296,125000,0,6,1.0
2863,RL,11500,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,Fin,7,7,1936,1987,Gable,CompShg,BrkFace,None,Gd,TA,CBlock,Gd,TA,No,Rec,223.0,Unf,0.0,1017.0,GasA,Y,2057,0.0,0.0,1,1,3,1,Gd,6,Typ,1,Attchd,Fin,1,Fa,TA,Y,0,2006,50,IR1,0,250000,0,6,0.0
1298,RM,6756,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,6,1910,1950,Other,CompShg,MetalSd,None,TA,TA,BrkTil,TA,Gd,No,Unf,0.0,Unf,0.0,481.0,GasA,N,899,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,Unf,1,Fa,TA,P,0,2008,30,Reg,0,78000,0,6,0.0
1292,RM,11426,Pave,Lvl,Inside,OldTown,Norm,Norm,2fmCon,Fin,4,6,1910,1996,Gable,CompShg,Wd Sdng,None,TA,TA,Other,TA,TA,No,Unf,0.0,Unf,0.0,828.0,GasA,Y,1594,0.0,0.0,2,0,3,2,TA,9,Typ,0,None,,0,,,N,0,2008,190,Reg,0,118000,0,6,0.0
1687,RL,12030,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1694.0,GasA,Y,1694,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,Fin,3,TA,TA,Y,0,2007,20,Reg,168,318000,0,6,0.0
2749,RL,9554,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,380.0,Unf,0.0,777.0,GasA,Y,1911,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,RFn,2,TA,TA,Y,0,2006,60,IR1,182,215000,0,6,0.0
2875,RM,8534,Pave,Low,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,432.0,GasA,N,672,0.0,0.0,1,0,2,1,TA,4,Min1,0,None,,0,,,N,0,2006,30,Reg,0,72000,0,5,0.0
1029,RL,11361,Pave,Lvl,Inside,,Norm,Norm,1Fam,1Story,6,5,1976,1976,Gable,CompShg,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,644.0,Unf,0.0,1193.0,GasA,Y,1523,0.0,1.0,2,0,3,1,TA,7,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2008,20,Reg,0,180000,0,6,0.5
1581,RL,12416,Pave,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Stone,TA,TA,CBlock,Gd,Fa,No,ALQ,1398.0,LwQ,208.0,1606.0,GasA,Y,1651,1.0,0.0,2,0,3,1,TA,7,Min2,1,Attchd,Fin,2,TA,TA,Y,0,2008,20,IR1,192,184000,0,4,1.0
612,RL,9600,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,991.0,Unf,0.0,1041.0,GasA,Y,1041,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,RFn,1,TA,TA,Y,0,2009,20,Reg,224,124500,0,6,1.0
139,RL,8267,Pave,Lvl,Corner,NAmes,RRA,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1604.0,GasA,Y,1604,0.0,0.0,2,0,4,2,TA,8,Typ,0,Attchd,Unf,2,TA,TA,Y,0,2010,90,Reg,42,135000,0,6,0.0
1335,RM,6000,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,Fin,6,7,1940,1989,Gable,CompShg,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,ALQ,521.0,Unf,0.0,981.0,GasA,Y,1672,0.0,0.0,1,1,3,1,Gd,6,Typ,1,Detchd,Unf,1,TA,TA,Y,0,2008,50,Reg,0,164900,0,6,0.0
2531,RL,9600,Pave,Lvl,Inside,,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1164.0,GasA,Y,1164,0.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,Unf,2,TA,TA,Y,0,2006,20,Reg,0,140000,0,6,0.0
681,RL,7350,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1041.0,GasA,Y,1041,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,RFn,1,TA,TA,Y,0,2009,20,Reg,0,128000,0,6,0.0
1383,RL,7703,Pave,Lvl,CulDSac,Sawyer,Norm,Norm,1Fam,SFoyer,6,8,1978,1978,Gable,CompShg,HdBoard,BrkCmn,TA,TA,CBlock,Gd,TA,Gd,ALQ,450.0,Unf,0.0,450.0,GasA,Y,1034,0.0,1.0,1,0,3,1,TA,6,Typ,1,Basment,Fin,2,TA,TA,Y,0,2008,85,IR1,311,153000,0,6,0.5
1359,RM,4347,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,Fin,6,8,1910,1950,Other,CompShg,MetalSd,None,Gd,TA,BrkTil,Gd,Gd,No,Unf,0.0,Unf,0.0,796.0,GasA,Y,1609,0.0,0.0,1,0,3,1,TA,7,Typ,0,Detchd,Unf,1,Fa,Fa,N,0,2008,50,Reg,0,127500,0,6,0.0
1226,RL,9600,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2006,Gable,CompShg,HdBoard,None,TA,Gd,CBlock,TA,TA,No,BLQ,32.0,Rec,308.0,572.0,GasA,Y,1337,1.0,0.0,1,0,3,1,Gd,7,Typ,1,Attchd,RFn,1,TA,TA,Y,0,2008,20,Reg,0,141500,0,6,1.0
63,RL,12256,Pave,Lvl,Corner,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,1032.0,Unf,0.0,1463.0,GasA,Y,2622,1.0,0.0,2,1,3,1,Gd,9,Typ,2,Attchd,RFn,2,TA,TA,Y,0,2010,60,IR1,186,325000,0,6,1.0
1869,RL,9547,Pave,Lvl,Inside,,Norm,Norm,1Fam,1Story,7,6,1993,1993,Gable,CompShg,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1594.0,GasA,Y,1594,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,RFn,2,TA,TA,Y,0,2007,20,Reg,190,188500,0,6,0.0
2468,FV,7200,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,905.0,Unf,0.0,1262.0,GasA,Y,1262,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,Fin,2,TA,TA,Y,0,2006,20,Reg,0,185000,0,6,0.0
1135,RL,13072,Pave,Lvl,Inside,SawyerW,RRA,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,BrkFace,TA,TA,PConc,Gd,Gd,No,GLQ,80.0,Unf,0.0,1175.0,GasA,Y,1175,1.0,0.0,1,0,3,1,Gd,6,Typ,0,None,,0,,,Y,0,2008,20,Reg,0,146000,0,6,1.0
719,RM,3600,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,6,7,1917,2007,Gable,CompShg,Stucco,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,624.0,GasA,Y,1288,1.0,0.0,1,0,3,1,Ex,5,Typ,1,Attchd,Unf,1,TA,TA,N,0,2009,70,Reg,0,119000,0,6,1.0
405,RM,1680,Pave,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,630.0,GasA,Y,1302,0.0,0.0,2,1,3,1,TA,6,Typ,0,Detchd,Unf,1,TA,TA,Y,0,2009,160,Reg,0,112000,0,6,0.0
2506,FV,3316,Pave,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,Gable,CompShg,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,1039.0,Unf,0.0,1247.0,GasA,Y,1247,1.0,0.0,1,1,1,1,Gd,4,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2006,120,IR1,0,197000,0,6,1.0
2380,RL,16387,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,Stone,Gd,TA,PConc,Ex,Gd,No,GLQ,1369.0,Unf,0.0,1738.0,GasA,Y,2589,1.0,0.0,2,1,4,1,Ex,11,Typ,1,Attchd,RFn,3,TA,TA,Y,0,2006,60,IR1,0,412083,0,6,1.0
1565,RL,13265,Pave,Lvl,CulDSac,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,1218.0,Unf,0.0,1568.0,GasA,Y,1689,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Attchd,RFn,3,TA,TA,Y,0,2008,20,IR1,150,271000,0,6,1.0
1727,RL,3242,Pave,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,1000.0,Unf,0.0,1405.0,GasA,Y,1405,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,RFn,2,TA,TA,Y,0,2007,120,Reg,136,200000,0,6,1.0
1661,RL,8991,Pave,Lvl,CulDSac,,Fa,Norm,1Fam,SLvl,7,6,1976,1976,Gable,CompShg,Plywood,Stone,TA,TA,CBlock,Gd,TA,Gd,GLQ,624.0,Rec,604.0,1228.0,GasA,Y,1324,0.0,1.0,2,0,3,1,Gd,5,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2007,80,IR1,407,174000,0,6,0.5
1967,RL,8000,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,BrkFace,None,TA,TA,CBlock,TA,TA,No,BLQ,1098.0,Rec,154.0,1377.0,GasA,Y,1377,1.0,0.0,1,0,3,1,TA,6,Typ,2,Attchd,Unf,1,TA,TA,Y,0,2007,20,Reg,0,156500,0,6,1.0
2267,RL,9303,Pave,Lvl,Corner,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,ALQ,742.0,Unf,0.0,872.0,GasA,Y,1756,1.0,0.0,2,1,3,1,TA,7,Typ,0,Attchd,Fin,2,TA,TA,Y,0,2007,60,IR1,144,204000,0,6,1.0
1389,RL,8544,Pave,Lvl,CulDSac,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,GasA,Y,1228,0.0,0.0,1,1,3,1,Gd,6,Typ,0,Attchd,Unf,1,TA,TA,Y,0,2008,20,IR1,0,149350,0,6,0.0
2553,RL,11425,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,None,TA,TA,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,1008.0,GasA,Y,1008,0.0,0.0,1,0,2,1,TA,4,Typ,1,Attchd,RFn,1,TA,TA,Y,0,2006,20,IR1,0,137000,0,6,0.0
1459,RL,11404,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,ALQ,252.0,Unf,0.0,1153.0,GasA,Y,2031,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2008,60,IR1,192,222500,0,6,0.0
1739,RL,8229,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,752.0,GasA,Y,1504,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,Fin,2,TA,TA,Y,0,2007,60,IR1,100,166000,0,6,0.0
172,RM,4485,Pave,Lvl,Inside,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,None,TA,TA,PConc,TA,TA,No,BLQ,579.0,Unf,0.0,936.0,GasA,Y,936,1.0,0.0,1,0,2,1,TA,5,Typ,1,None,,0,,,P,0,2010,30,Reg,51,109500,0,6,1.0
788,RL,15635,Pave,Lvl,CulDSac,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,VinylSd,None,TA,TA,CBlock,None,None,,None,0.0,None,0.0,0.0,GasA,Y,1383,0.0,0.0,1,0,2,1,TA,6,Mod,0,Attchd,Unf,2,Fa,TA,Y,0,2009,20,IR1,0,122000,0,3,0.0
1979,RM,3153,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1990,Gable,CompShg,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,967.0,GasA,Y,967,0.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,Unf,1,Fa,TA,N,0,2007,30,Reg,0,99900,0,6,0.0
1801,FV,11096,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1656.0,GasA,Y,1656,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,RFn,3,TA,TA,Y,0,2007,20,Reg,0,249700,0,6,0.0
931,RL,14000,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,6,8,1950,2004,Gable,CompShg,HdBoard,None,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1092.0,GasA,Y,1152,0.0,1.0,1,0,3,1,Gd,6,Typ,1,Attchd,Unf,1,TA,TA,Y,0,2009,20,Reg,0,158500,0,6,0.5
2471,RL,7733,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,None,TA,TA,PConc,TA,TA,Mn,GLQ,24.0,Unf,0.0,1142.0,GasA,Y,1142,0.0,0.0,1,1,3,1,Gd,5,Typ,0,None,,0,,,Y,0,2006,20,IR1,4,139500,0,6,0.0
2899,RL,8098,Pave,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,6,5,2000,2000,Gable,CompShg,VinylSd,None,Gd,TA,Other,Gd,TA,Av,GLQ,1136.0,BLQ,116.0,1381.0,GasA,Y,1403,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,Unf,2,TA,TA,Y,0,2006,20,IR1,0,202000,0,6,1.0
2544,RL,8393,Pave,Lvl,Corner,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,528.0,Unf,0.0,1626.0,GasA,Y,1712,0.0,0.0,2,0,4,2,TA,8,Typ,0,Attchd,Fin,2,TA,TA,Y,0,2006,90,Reg,272,145000,0,6,0.0
1386,RL,12900,Pave,Lvl,Inside,Sawyer,RRA,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,None,TA,TA,CBlock,Gd,TA,Av,GLQ,1198.0,Unf,0.0,1198.0,GasA,Y,1258,2.0,0.0,0,2,0,2,TA,6,Typ,0,CarPort,Unf,2,Fa,TA,Y,0,2008,90,Reg,120,108959,0,6,2.0
315,RL,57200,Pave,Bnk,Inside,Timber,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,BLQ,353.0,Rec,334.0,747.0,GasA,Y,1687,1.0,0.0,1,0,3,1,TA,7,Min1,2,Detchd,Unf,2,TA,TA,N,0,2010,20,IR1,0,160000,0,5,1.0
