Id,lot_area,street,land_cont,lot_config,neighborhood,cond_1,cond_2,bldg_type,style,overall_qual,overall_cond,yr_built,yr_remodeled,roof_style,roof_mater,exter_1,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_expo,bsmt_fin_1,bsmt_fin_1_sf,bsmt_fin_2,bsmt_fin_2_sf,bsmt_sf,heat,cent_air,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedrooms_gr,kitchen,kitch_qual,tot_rooms_gr,functional,fireplaces,garage_type,garage_car_size,garage_cond,paved_drive,porch_1,porch_2,porch_3,porch_4,porch_5,misc_val,year_sold,ms_subclass,lot_shape,sale_price,has_pool,functional_mapped,bsmt_baths,porch_sf,full_bath_shift,half_bath_shift,bedrooms_gr_shift,fireplaces_shift,garage_car_size_shift,lot_area_scaled_mm,bsmt_fin_1_sf_scaled_mm,bsmt_fin_2_sf_scaled_mm,bsmt_sf_scaled_mm,gr_liv_area_scaled_mm,tot_rooms_gr_gr_liv_area,tot_rooms_gr_bedroom_gr,full_bath_gr_liv_area,gar_car_size_overall_qual,yr_built_overall_qual,bsmt_sf_gr_liv_area,functional_mapped_overall_qual,full_bath_gr_liv_area_log,tot_rooms_gr_bedroom_gr_log,lot_area_scaled_mm_log,gr_liv_area_scaled_mm_log,bsmt_fin_1_sf_scaled_mm_log,bsmt_fin_2_sf_scaled_mm_log,bsmt_sf_scaled_mm_log,bedrooms_gr_shift_log,tot_rooms_gr_log,tot_rooms_gr_gr_liv_area_log,lot_area_log,gr_liv_area_log
35,2280,Pave,Lvl,FR2,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1975,1975,Gable,CompShg,Plywood,None,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,836.0,GasA,Y,836,0.0,0.0,1,0,2,1,TA,4,Typ,0,Attchd,1,TA,Y,0,30,0,0,0,0,2010,120,Reg,120000,0,6,0.0,30,2,1,3,1,2,1.0062143310082434,1.0,1.0,1.260761072988147,1.1440045897877222,3344,12,1672,14,13825,1672.0,42,7.421775793644647,2.4849066497880004,0.006195101677136613,0.13453490500176266,0.0,0.0,0.23171556479406796,1.0986122886681098,1.3862943611198906,8.114922974204593,7.731930721948486,6.728628613084702
2904,31250,Pave,Lvl,Inside,Mitchel,Artery,Norm,1Fam,1Story,3,3,1951,1951,Gable,CompShg,Other,None,TA,Fa,CBlock,None,None,,None,0.0,None,0.0,0.0,GasA,Y,1600,0.0,0.0,1,1,3,1,TA,6,Mod,0,Attchd,1,TA,N,0,0,135,0,0,0,2006,20,Reg,81500,0,3,0.0,135,2,2,4,1,2,1.1899175649968294,1.0,1.0,1.0,1.3631669535283992,9600,24,3200,6,5853,1600.0,9,8.070906088787819,3.1780538303479458,0.17388403161203714,0.30981063496251454,0.0,0.0,0.0,1.3862943611198906,1.791759469228055,9.169518377455928,10.349774655164548,7.3777589082278725
2174,11841,Grvl,Lvl,Inside,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,BrkFace,TA,Gd,CBlock,Gd,TA,Av,GLQ,816.0,Unf,0.0,816.0,GasA,Y,816,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,0,,Y,0,32,0,0,0,0,2007,90,Reg,118500,0,6,1.0,32,2,1,4,1,1,1.066842105263158,1.3729433272394882,1.0,1.2545227698066126,1.138267355134825,4080,20,1632,6,11940,1632.0,36,7.397561535524052,2.995732273553991,0.06470298129746833,0.12950724232479718,0.3169568493421536,0.0,0.2267552371630991,1.3862943611198906,1.6094379124341003,8.313852267398207,9.379323364330956,6.704414354964107
522,9187,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,Stone,Ex,TA,PConc,Ex,TA,Mn,GLQ,1121.0,Unf,0.0,1766.0,GasA,Y,1766,1.0,0.0,2,1,2,1,Ex,7,Typ,1,Attchd,3,TA,Y,195,130,0,0,0,0,2009,20,Reg,370878,0,6,1.0,325,3,2,3,2,4,1.0500126823081801,1.5123400365630713,1.0,1.5508421709295073,1.410786001147447,12362,21,5298,36,18081,3532.0,54,8.575084669832014,3.044522437723423,0.04880224248523183,0.3441469966961716,0.4136581443797403,0.0,0.43879811946110353,1.0986122886681098,1.9459101490553132,9.422382530219219,9.125544720271467,7.476472381163905
2211,6270,Pave,HLS,Inside,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,284.0,Unf,0.0,1001.0,GasA,N,2002,0.0,0.0,2,0,4,2,TA,8,Typ,0,2Types,3,TA,Y,0,0,0,0,0,0,2007,90,Reg,145000,0,6,0.0,0,3,1,5,1,4,1.0315155358275205,1.129798903107861,1.0,1.3122270742358078,1.4784853700516352,16016,40,6006,20,9745,3003.0,30,8.700514248543275,3.6888794541139363,0.03102911480936927,0.39101816513234416,0.12203965503570953,0.0,0.27172575042102254,1.6094379124341003,2.0794415416798357,9.681343501555002,8.743531633626967,7.601901959875166
1539,15660,Pave,Lvl,Corner,Crawfor,Norm,Norm,1Fam,Fin,7,9,1939,2006,Gable,CompShg,VinylSd,BrkFace,Gd,Gd,CBlock,TA,TA,No,BLQ,341.0,Unf,0.0,798.0,GasA,Y,1954,0.0,1.0,1,1,3,1,Gd,8,Typ,2,Attchd,2,TA,Y,0,119,150,0,0,0,2008,50,IR1,311500,0,6,0.5,269,2,2,4,3,3,1.0910589727330375,1.1558500914076784,1.0,1.2489082969432315,1.4647160068846814,15632,32,3908,21,13573,2752.0,42,8.270781013162674,3.4657359027997265,0.08714875922420948,0.3816613717214628,0.14483608312809343,0.0,0.22226980726561296,1.3862943611198906,2.0794415416798357,9.657075374282565,9.658864969544794,7.577633832602728
2420,3087,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,453.0,Unf,0.0,1220.0,GasA,Y,1364,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2,TA,Y,100,16,0,0,0,0,2006,120,Reg,210250,0,6,1.0,116,3,1,3,2,3,1.0113316423589094,1.207038391224863,1.0,1.380536494073612,1.2954675846242112,8184,18,4092,21,14042,2584.0,42,8.316789127071518,2.8903717578961645,0.01126792023202353,0.25887169918958647,0.1881697487552605,0.0,0.32247218744149675,1.0986122886681098,1.791759469228055,9.009936307631463,8.034955024502159,7.218176838403408
2779,13450,Pave,Lvl,Corner,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,700.0,Unf,0.0,916.0,GasA,Y,1861,1.0,0.0,2,1,3,1,Gd,8,Typ,0,BuiltIn,2,TA,Y,146,91,0,0,0,0,2006,60,IR1,200000,0,6,1.0,237,3,2,4,1,3,1.0770450221940393,1.319926873857404,1.0,1.2857142857142856,1.4380378657487092,14888,32,5583,21,14014,2777.0,42,8.62748154531036,3.4657359027997265,0.07422120063760021,0.3632795911835372,0.27757633647084495,0.0,0.251314428280906,1.3862943611198906,2.0794415416798357,9.608310798322087,9.506734385029985,7.528869256642251
953,10125,Pave,Lvl,Inside,Mitchel,Norm,Norm,Duplex,Fin,5,5,1977,1977,Gable,CompShg,Plywood,None,TA,TA,CBlock,None,None,,None,0.0,None,0.0,0.0,GasA,Y,1734,0.0,0.0,2,0,4,2,Gd,8,Typ,0,Attchd,2,TA,Y,0,0,0,0,0,0,2009,90,Reg,126000,0,6,0.0,0,3,1,5,1,3,1.0559606848446417,1.0,1.0,1.0,1.4016064257028111,13872,40,5202,15,9885,1734.0,30,8.556798446008598,3.6888794541139363,0.05445095433025038,0.33761902573771946,0.0,0.0,0.0,1.6094379124341003,2.0794415416798357,9.537627699020323,9.22276289197474,7.458186157340487
658,8146,Pave,Lvl,Corner,OldTown,Norm,Norm,1Fam,2Story,4,8,1900,2003,Gable,CompShg,MetalSd,None,Gd,Gd,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,405.0,GasA,Y,1039,0.0,0.0,1,0,2,1,TA,6,Typ,0,Detchd,1,TA,N,0,0,168,0,111,0,2009,70,Reg,114000,0,6,0.0,279,2,1,3,1,2,1.0434115409004439,1.0,1.0,1.126325639426076,1.20223752151463,6234,18,2078,8,7600,1444.0,24,7.639161171659173,2.8903717578961645,0.04249567240414091,0.18418442184510525,0.0,0.0,0.11896068810795948,1.0986122886681098,1.791759469228055,8.737773460327283,9.005282288208358,6.946013991099227
714,9600,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,None,Gd,Gd,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,677.0,GasA,Y,1510,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Detchd,2,TA,N,0,0,160,0,0,0,2009,70,Reg,87500,0,6,0.0,160,3,1,4,1,3,1.0526315789473684,1.0,1.0,1.211166562694947,1.3373493975903614,10570,28,4530,12,7640,2187.0,24,8.41847721847708,3.332204510175204,0.05129329438755048,0.2906895935157362,0.0,0.0,0.1915839965621691,1.3862943611198906,1.9459101490553132,9.265775078864284,9.169518377455928,7.31986492980897
1637,12328,Pave,Lvl,Inside,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Hip,CompShg,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Mn,GLQ,986.0,Unf,0.0,1149.0,GasA,Y,2541,1.0,0.0,3,1,4,1,Ex,10,Typ,1,BuiltIn,3,TA,Y,120,32,0,0,0,0,2007,60,IR1,349265,0,6,1.0,152,4,2,5,2,4,1.0699302473050096,1.4506398537477148,1.0,1.358390517779164,1.6331038439472174,25410,50,10164,32,16040,3690.0,48,9.226607344440055,3.912023005428146,0.06759345691432082,0.49048240287111566,0.37200473754448254,0.0,0.3063005561171048,1.6094379124341003,2.302585092994046,10.142898076314209,9.419628376999952,7.840312983320164
538,10141,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,BLQ,516.0,Rec,774.0,1512.0,GasA,Y,1512,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,3,TA,Y,210,36,0,0,0,0,2009,20,IR1,203000,0,6,0.0,246,3,1,4,1,4,1.0560621433100825,1.2358318098720293,1.525101763907734,1.4716157205240175,1.3379231210556513,9072,24,4536,32,16032,3024.0,48,8.419800845407588,3.1780538303479458,0.054547031384121564,0.29111850195036215,0.21174427362098297,0.42206113826429975,0.38636092679812206,1.3862943611198906,1.791759469228055,9.112948025967533,9.224341891611996,7.321188556739478
546,8529,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,20.0,Unf,0.0,1454.0,GasA,Y,1434,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Attchd,2,TA,Y,290,39,0,0,0,0,2009,20,IR1,189000,0,6,0.0,329,3,1,4,2,3,1.045840202916931,1.0091407678244972,1.0,1.453524641297567,1.3155479059093516,8604,24,4302,21,14007,2888.0,42,8.366835309827675,3.1780538303479458,0.04482058429436899,0.2742532373378834,0.009099243855114089,0.0,0.3739913939501933,1.3862943611198906,1.791759469228055,9.05998249038762,9.05122740031911,7.2682230211595655
533,8127,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,410.0,Unf,0.0,812.0,GasA,Y,1653,1.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,2,TA,Y,0,45,0,0,0,0,2009,60,IR1,209000,0,6,1.0,45,3,2,4,1,3,1.043291058972733,1.1873857404021937,1.0,1.2532751091703056,1.3783706253585772,9918,24,4959,21,14021,2465.0,42,8.508959386489133,3.1780538303479458,0.042380196506567436,0.3209020953244267,0.17175403368867295,0.0,0.2257602122053814,1.3862943611198906,1.791759469228055,9.202106567049078,9.002947130753205,7.410347097821024
718,8400,Pave,Lvl,Corner,OldTown,Artery,Norm,1Fam,2Story,6,7,1900,1950,Gable,CompShg,Stucco,None,TA,TA,BrkTil,Fa,Gd,Mn,Unf,0.0,Unf,0.0,917.0,GasA,Y,2007,0.0,0.0,2,0,3,1,Ex,8,Typ,0,Detchd,1,TA,Y,0,235,0,0,0,0,2009,70,Reg,160000,0,6,0.0,235,3,1,4,1,2,1.0450221940393152,1.0,1.0,1.2860262008733625,1.4799196787148594,16056,32,6021,12,11400,2924.0,36,8.703008637464448,3.4657359027997265,0.044038123506378646,0.3919878151646837,0.0,0.0,0.2515569995374018,1.3862943611198906,2.0794415416798357,9.683837890476173,9.035986984831405,7.604396348796338
1830,10751,Pave,Lvl,CulDSac,Sawyer,RRA,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,Plywood,BrkFace,TA,TA,CBlock,Fa,TA,Gd,ALQ,787.0,Unf,0.0,1037.0,GasA,Y,1037,1.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,2,TA,Y,136,47,0,0,0,0,2007,20,IR1,129000,0,6,1.0,183,2,1,3,1,3,1.0599302473050096,1.3596892138939671,1.0,1.3234560199625702,1.2016637980493403,5185,15,2074,15,9870,2074.0,30,7.637234388789473,2.70805020110221,0.058203101529533126,0.1837070948670687,0.30725615443785836,0.0,0.28024651203282663,1.0986122886681098,1.6094379124341003,8.553525120663627,9.282754052485227,6.9440872082295275
2929,10010,Pave,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,CompShg,HdBoard,None,TA,TA,CBlock,Gd,TA,Av,ALQ,1071.0,LwQ,123.0,1389.0,GasA,Y,1389,1.0,0.0,1,0,2,1,TA,6,Typ,1,Attchd,2,TA,Y,240,38,0,0,0,0,2006,20,Reg,170000,0,6,1.0,278,2,1,3,2,3,1.0552314521242867,1.4894881170018281,1.0834464043419267,1.4332501559575794,1.3026391279403327,8334,18,2778,15,9870,2778.0,30,7.9294865233142895,2.8903717578961645,0.05376012876626025,0.26439230501798483,0.39843251529568974,0.08014707546573054,0.3599447016202891,1.0986122886681098,1.791759469228055,9.0280988119824,9.211339872309265,7.236339342754344
2207,4280,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,None,TA,TA,PConc,TA,TA,No,LwQ,365.0,Unf,0.0,440.0,GasA,N,694,0.0,0.0,1,0,2,1,Gd,4,Typ,1,Detchd,1,TA,P,0,0,34,0,0,0,2007,30,Reg,90350,0,6,0.0,34,2,1,3,2,2,1.0188966391883323,1.166819012797075,1.0,1.1372426699937617,1.1032702237521514,2776,12,1388,10,9565,1134.0,30,7.23561914106675,2.4849066497880004,0.01872031552208876,0.0982787000687588,0.15428125369961204,0.0,0.12860662206911005,1.0986122886681098,1.3862943611198906,7.9287663216266955,8.361708288575842,6.542471960506805
1417,9600,Pave,Lvl,Corner,Edwards,Artery,Norm,1Fam,Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,572.0,NonGas,N,1096,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,0,,N,0,8,128,0,0,0,2008,50,Reg,79000,0,6,0.0,136,2,1,3,1,1,1.0526315789473684,1.0,1.0,1.1784154709918901,1.2185886402753874,5480,15,2192,6,11544,1668.0,36,7.692569648067906,2.70805020110221,0.05129329438755048,0.19769333684180862,0.0,0.0,0.16417071489195656,1.0986122886681098,1.6094379124341003,8.608860379942062,9.169518377455928,6.999422467507961
2787,9800,Pave,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,None,TA,TA,PConc,TA,TA,No,ALQ,894.0,Unf,0.0,894.0,GasA,Y,894,1.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,2,TA,Y,256,0,0,0,0,0,2006,20,Reg,149900,0,6,1.0,256,2,1,4,1,3,1.0538998097653773,1.4085923217550274,1.0,1.2788521522145977,1.1606425702811245,4470,20,1788,15,9860,1788.0,30,7.488852955733459,2.995732273553991,0.05249738845235515,0.14897379164772453,0.3425908523381892,0.0,0.24596291952290095,1.3862943611198906,1.6094379124341003,8.405143687607614,9.190137664658664,6.795705775173514
1037,7560,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Hip,CompShg,MetalSd,None,TA,TA,CBlock,Gd,TA,No,Rec,119.0,ALQ,613.0,864.0,GasA,Y,864,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,2,TA,Y,0,0,0,0,0,0,2008,20,Reg,123000,0,6,1.0,0,2,1,4,1,3,1.039695624603678,1.0543875685557587,1.4158751696065128,1.2694946974422958,1.1520367183017786,4320,20,1728,15,9855,1728.0,30,7.454719949364001,2.995732273553991,0.03892800166714416,0.14153143529159892,0.05296009463188182,0.3477478343279188,0.2386189452671425,1.3862943611198906,1.6094379124341003,8.371010681238156,8.930626469173578,6.761572768804055
2659,9600,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,4,3,1900,1950,Gable,CompShg,AsbShng,None,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1095.0,GasW,N,1774,1.0,0.0,2,0,4,2,TA,8,Min2,0,2Types,3,Fa,N,0,0,90,0,0,0,2006,70,Reg,87000,0,4,1.0,90,3,1,5,1,4,1.0526315789473684,1.0,1.0,1.3415470991890206,1.4130808950086058,14192,40,5322,16,7600,2869.0,16,8.579604451537634,3.6888794541139363,0.05129329438755048,0.3457723526005169,0.0,0.0,0.29382349961423804,1.6094379124341003,2.0794415416798357,9.56043370454936,9.169518377455928,7.480992162869525
1567,9880,Pave,Lvl,Inside,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,None,TA,TA,CBlock,TA,TA,Av,ALQ,522.0,Unf,0.0,1096.0,GasA,Y,1118,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1,TA,Y,203,0,0,0,0,0,2008,80,Reg,171000,1,6,1.0,203,2,1,4,2,2,1.054407102092581,1.2385740402193783,1.0,1.3418590143480973,1.2248995983935742,6708,24,2236,12,11862,2214.0,36,7.71244383427499,3.1780538303479458,0.052978620415444065,0.20285888014270392,0.21396075033187467,0.0,0.29405597665817707,1.3862943611198906,1.791759469228055,8.8110561229431,9.198267790741914,7.0192966537150445
1225,9600,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,Fin,6,5,1950,1950,Gable,CompShg,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,280.0,Unf,0.0,1032.0,GasA,Y,1252,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1,TA,Y,0,0,96,0,0,0,2008,50,Reg,119000,0,6,0.0,96,2,1,4,1,2,1.0526315789473684,1.1279707495429616,1.0,1.3218964441671865,1.2633390705679863,7512,24,2504,12,11700,2284.0,36,7.825644732219989,3.1780538303479458,0.05129329438755048,0.23375827176260444,0.12042022148340661,0.0,0.27906740565874616,1.3862943611198906,1.791759469228055,8.9242570208881,9.169518377455928,7.132497551660044
685,7931,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,None,TA,TA,CBlock,TA,TA,No,BLQ,1148.0,Unf,0.0,1148.0,GasA,Y,1148,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1,TA,Y,0,0,0,0,0,0,2009,20,Reg,132500,0,6,1.0,0,2,1,4,1,2,1.0420481927710843,1.5246800731261425,1.0,1.3580786026200873,1.2335054503729204,6888,24,2296,10,9795,2296.0,30,7.738923757439457,3.1780538303479458,0.04118819252182254,0.20986007560168765,0.4217845999367655,0.0,0.3060709086249944,1.3862943611198906,1.791759469228055,8.837536046107568,8.97853441008332,7.045776576879511
1358,5100,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,None,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,588.0,GasA,Y,1666,0.0,0.0,1,0,3,1,Gd,7,Typ,1,Detchd,1,TA,Y,192,63,0,0,0,0,2008,70,Reg,161000,0,6,0.0,255,2,1,4,2,2,1.0240963855421688,1.0,1.0,1.1834061135371179,1.3820998278829604,11662,28,3332,16,15400,2254.0,48,8.111328003286733,3.332204510175204,0.023810648693718607,0.3236039570948504,0.0,0.0,0.16839681732546125,1.3862943611198906,1.9459101490553132,9.364090971782101,8.536995818712418,7.418180822726788
1461,9720,Pave,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,1194.0,Unf,0.0,1357.0,GasA,Y,1947,1.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,3,TA,Y,168,116,0,0,0,0,2008,60,IR1,274000,0,6,1.0,284,3,2,4,2,4,1.0533925174381737,1.5457038391224862,1.0,1.4232688708671242,1.4627079747561675,13629,28,5841,36,18009,3304.0,54,8.67265729404031,3.332204510175204,0.05201592479356009,0.3802894949751895,0.43547936591665376,0.0,0.3529562477579043,1.3862943611198906,1.9459101490553132,9.519955154427514,9.181940897454485,7.5740450053721995
221,8521,Pave,Lvl,FR2,Sawyer,RRA,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,842.0,Unf,0.0,912.0,GasA,Y,912,0.0,0.0,1,0,3,1,TA,5,Typ,1,Detchd,1,TA,Y,0,0,0,0,0,0,2010,20,Reg,125000,0,6,0.0,0,2,1,4,2,2,1.0457894736842106,1.3848263254113347,1.0,1.2844666250779788,1.165806081468732,4560,20,1824,10,9835,1824.0,30,7.508787170634276,2.995732273553991,0.044772077397285094,0.15341276317835162,0.3255747349615431,0.0,0.2503435544182365,1.3862943611198906,1.6094379124341003,8.425077902508432,9.050288983827956,6.815639990074331
2187,8741,Pave,Lvl,Inside,Edwards,Norm,Norm,Duplex,1Story,5,6,1946,1950,Gable,CompShg,Plywood,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1195.0,GasA,N,1195,0.0,0.0,2,0,4,2,TA,8,Typ,0,None,0,,N,118,0,0,0,0,0,2007,90,Reg,98500,0,6,0.0,118,3,1,5,1,1,1.0471845275840204,1.0,1.0,1.3727386150966936,1.2469879518072289,9560,40,3585,5,9730,2390.0,30,8.184513753033722,3.6888794541139363,0.04610516047004329,0.2207310049088258,0.0,0.0,0.3168077336415931,1.6094379124341003,2.0794415416798357,9.165343006045447,9.075779878580487,7.085901464365611
2504,12461,Pave,Lvl,Corner,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,Other,None,Gd,TA,PConc,Gd,TA,No,GLQ,1456.0,Unf,0.0,1624.0,GasA,Y,1624,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Attchd,3,TA,Y,0,114,192,0,0,0,2006,20,Reg,262000,0,6,1.0,306,3,1,3,2,4,1.0707736207989855,1.6654478976234004,1.0,1.5065502183406112,1.370051635111876,8120,15,4872,32,15952,3248.0,48,8.491259809389733,2.70805020110221,0.06838139732044239,0.3148484289924718,0.5100940948379772,0.0,0.40982241347712,1.0986122886681098,1.6094379124341003,9.002085433155724,9.430359045942868,7.392647520721623
855,6950,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,7,1979,1979,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,710.0,BLQ,72.0,914.0,GasA,Y,914,1.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,2,TA,Y,0,0,0,0,0,0,2009,20,IR1,134900,0,6,1.0,0,2,1,3,1,3,1.0358275206087508,1.3244972577696528,1.0488466757123474,1.2850904553961322,1.1663798049340217,4570,15,1828,15,9895,1828.0,30,7.510977752014095,2.70805020110221,0.035200644078086506,0.15390476810832565,0.28103295933875594,0.047691156398085355,0.25082910917407375,1.0986122886681098,1.6094379124341003,8.42726848388825,8.846496938558838,6.81783057145415
2258,16905,Pave,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,None,TA,Gd,CBlock,TA,TA,Gd,BLQ,967.0,Unf,0.0,1350.0,GasA,Y,1328,0.0,1.0,1,1,2,1,TA,5,Typ,2,Attchd,1,TA,P,0,104,0,0,0,0,2007,20,Reg,170000,0,6,0.5,104,2,2,3,3,2,1.0989537095751427,1.4419561243144425,1.0,1.421085464753587,1.285140562248996,6640,15,2656,10,9795,2678.0,30,7.884576510596324,2.70805020110221,0.0943585540386158,0.2508680993290646,0.3660006114334418,0.0,0.35142099139757454,1.0986122886681098,1.6094379124341003,8.80086724247048,9.735364715141987,7.191429330036379
2205,7155,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,8,1926,1991,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,686.0,GasA,Y,1461,0.0,0.0,1,0,3,1,TA,6,Typ,1,Detchd,1,TA,N,0,0,116,0,0,0,2007,70,Reg,135000,0,6,0.0,116,2,1,4,2,2,1.03712745719721,1.0,1.0,1.2139737991266375,1.323293172690763,8766,24,2922,12,11556,2147.0,36,7.980023592310645,3.1780538303479458,0.036454831238710204,0.28012345747785433,0.0,0.0,0.19389911013639738,1.3862943611198906,1.791759469228055,9.078635880978755,8.875566691990551,7.2868764117507
1158,9205,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,6,5,1990,1991,Hip,CompShg,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,704.0,Unf,0.0,930.0,GasA,Y,2683,1.0,0.0,2,1,4,1,Gd,9,Typ,2,Attchd,2,TA,Y,237,251,0,0,196,0,2008,60,IR1,290000,0,6,1.0,684,3,2,5,3,3,1.0501268230818008,1.3217550274223036,1.0,1.29008109794136,1.6738382099827882,24147,45,8049,18,11940,3613.0,36,8.993303139093733,3.8066624897703196,0.048910940763074943,0.51511931864069,0.27896041973678354,0.0,0.25470508301876676,1.6094379124341003,2.1972245773362196,10.091915427761844,9.127502093667179,7.894690850425624
1741,7697,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1246.0,GasA,Y,1258,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,2,TA,Y,0,0,0,0,0,0,2007,20,Reg,173500,0,6,0.0,0,3,1,4,1,3,1.040564362714014,1.0,1.0,1.388646288209607,1.2650602409638554,7548,24,3774,21,14049,2504.0,42,8.235890725928495,3.1780538303479458,0.03976322242429424,0.23511974236092542,0.0,0.0,0.32832937922593713,1.3862943611198906,1.791759469228055,8.92903790648844,8.948585921534317,7.1372784372603855
